,index,ga:country,ga:pagePath,ga:landingPagePath,ga:secondPagePath,ga:exitPagePath,ga:previousPagePath,ga:pageviews
468142,468145,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468157,468160,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468156,468159,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468155,468158,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468154,468157,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468153,468156,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468152,468155,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,(entrance),1.0
468151,468154,Ukraine,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,academy.asodesk.com/,1.0
468150,468153,Ukraine,academy.asodesk.com/,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,1.0
468149,468152,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468148,468151,Ukraine,asodesk.com/hacks,academy.asodesk.com/what-is-aso,asodesk.com/hacks,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
468147,468150,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,asodesk.com/hacks,academy.asodesk.com/what-is-aso,asodesk.com/hacks,1.0
468146,468149,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,asodesk.com/hacks,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
468145,468148,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,asodesk.com/hacks,academy.asodesk.com/what-is-aso,(entrance),1.0
468144,468147,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468143,468146,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468141,468144,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(entrance),10.0
468197,468200,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468198,468201,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468199,468202,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
146453,146453,Germany,ru.asodesk.com/blog/how-and-why-to-become-an-aso-specialist/,academy.asodesk.com/what-is-aso,ru.asodesk.com/blog/how-and-why-to-become-an-aso-specialist/,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,academy.asodesk.com/what-is-aso,1.0
146454,146454,Germany,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,academy.asodesk.com/what-is-aso,ru.asodesk.com/blog/how-and-why-to-become-an-aso-specialist/,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,hq.asodesk.com/accounts/signup/,1.0
146455,146455,Germany,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,academy.asodesk.com/what-is-aso,ru.asodesk.com/blog/how-and-why-to-become-an-aso-specialist/,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,ru.asodesk.com/blog/how-and-why-to-become-an-aso-specialist/,1.0
495984,495987,United States,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,1.0
495985,495988,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),12.0
495986,495989,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,(entrance),1.0
495987,495990,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495988,495991,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495989,495992,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495990,495993,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495991,495994,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495992,495995,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495993,495996,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495994,495997,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495995,495998,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
146452,146452,Germany,hq.asodesk.com/accounts/signup/,academy.asodesk.com/what-is-aso,ru.asodesk.com/blog/how-and-why-to-become-an-aso-specialist/,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,1.0
10158,10158,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18702,18702,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18704,18704,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18719,18719,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
18718,18718,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18717,18717,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18716,18716,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18715,18715,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18714,18714,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18713,18713,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18712,18712,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(entrance),1.0
18711,18711,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18710,18710,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(entrance),1.0
18709,18709,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18708,18708,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),2.0
18707,18707,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18706,18706,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
18705,18705,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(entrance),1.0
18703,18703,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495997,496000,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495998,496001,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
495999,496002,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468214,468217,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),2.0
468213,468216,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468212,468215,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468211,468214,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468210,468213,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468209,468212,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468208,468211,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468207,468210,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468206,468209,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
468205,468208,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468204,468207,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),2.0
468203,468206,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468202,468205,Ukraine,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,1.0
468201,468204,Ukraine,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,2.0
468200,468203,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468215,468218,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,2.0
468216,468219,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468217,468220,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468218,468221,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
496000,496003,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
496001,496004,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
496002,496005,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
496003,496006,United States,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468230,468233,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),2.0
468229,468232,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468228,468231,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),2.0
4566,4566,Belarus,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468227,468230,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,1.0
468225,468228,Ukraine,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
468224,468227,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,2.0
468223,468226,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468222,468225,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,1.0
468221,468224,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,(entrance),1.0
468220,468223,Ukraine,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
468219,468222,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
468226,468229,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,(entrance),1.0
495360,495363,Ukraine,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,(entrance),1.0
4567,4567,Belarus,academy.asodesk.com/,academy.asodesk.com/what-is-aso,asodesk.com/,academy.asodesk.com/aso-course,ru.asodesk.com/blog/aso-dashboard-effective/,1.0
4569,4569,Belarus,academy.asodesk.com/aso-course,academy.asodesk.com/what-is-aso,asodesk.com/,academy.asodesk.com/aso-course,academy.asodesk.com/aso-course,1.0
763,763,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
764,764,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
765,765,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
766,766,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
767,767,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(entrance),1.0
768,768,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
769,769,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
770,770,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
771,771,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
772,772,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
773,773,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
774,774,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(entrance),1.0
775,775,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
776,776,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
777,777,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
762,762,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
778,778,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
761,761,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
759,759,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
56596,56596,Germany,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,ru.asodesk.com/blog/how-and-why-to-become-an-aso-specialist/,ru.asodesk.com/blog/tips-on-how-to-create-app-screenshots-and-video/,(entrance),1.0
56595,56595,Germany,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),29.0
746,746,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
747,747,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(not set),academy.asodesk.com/what-is-aso,(entrance),1.0
748,748,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,(entrance),1.0
749,749,Armenia,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,academy.asodesk.com/what-is-aso,1.0
